@S938375356466326093@|@13@|@gramas@|@de@|@salsão@

@S4047993142758608963@|@1@|@colher@|@de@|@sopa@|@de@|@manteiga@|@gelada@|@cortada@|@em@|@cubos@

@S3024678931838505556@|@3@|@xícaras@|@de@|@chá@|@de@|@uva@|@verde@|@sem@|@caroço@

@S17633868621899369170@|@100@|@gramas@|@de@|@brownie@|@cortado@|@grosseiramente@

@S17543640510073962045@|@1@|@fio@|@de@|@óleo@

@S11494207414663421050@|@pimenta@|@dedo@|@de@|@moça@|@(@|@quanto@|@baste@|@)@

@S6693940376463092198@|@1/2@|@tablete@|@de@|@manteiga@

@S11546112799271077855@|@2@|@unidades@|@de@|@cereja@|@,@|@cortada@|@na@|@metade@|@,@|@sem@|@caroço@

@S934361347701819564@|@5@|@gramas@|@de@|@mostarda@|@dijon@

@S7152230252733829513@|@1@|@maço@|@de@|@azedinha@

@S610141750239613083@|@540@|@gramas@|@de@|@pernil@|@suíno@|@cortado@|@em@|@cubos@|@pequenos@

@S16909136750949322812@|@um@|@terço@|@de@|@xícara@|@de@|@chá@|@de@|@açúcar@|@ou@|@70@|@gramas@

@S18068148993645231796@|@um@|@quarto@|@de@|@xícara@|@de@|@chá@|@de@|@leite@|@de@|@coco@|@ou@|@60@|@mililitros@

@S14257843212991877064@|@1@|@colher@|@(@|@sobremesa@|@)@|@de@|@gengibre@|@em@|@pó@

@S15237939266498885280@|@1@|@colher@|@de@|@chá@|@de@|@hoisin@

@S11878759582768477085@|@1@|@unidade@|@de@|@erva-doce@

@S2996904973421483845@|@50@|@gramas@|@de@|@tomate@

@S12002928050363095161@|@fumaça@|@líquida@|@(@|@quanto@|@baste@|@)@

@S15491471248837497739@|@80@|@gramas@|@de@|@açúcar@

@S17359088045757577499@|@cebolinha@|@e@|@salsinha@|@picadas@|@a@|@gosto@

@S7457748313376983320@|@300@|@gramas@|@de@|@frutas@|@vermelhas@

@S12709815692280168123@|@pimenta@|@do@|@reino@|@(@|@quanto@|@baste@|@)@

@S13194696971116020611@|@1@|@ovo@

@S16919674039220771405@|@100@|@gramas@|@de@|@carne@|@de@|@frango@|@desfiada@

@S13228646272910272165@|@300@|@gramas@|@de@|@creme@|@de@|@leite@

@S259771337601807367@|@2@|@cebolas@|@cortadas@|@em@|@tiras@

@S13172361174398096897@|@2@|@cebolas@|@minis@

@S947562142058732909@|@1@|@colher@|@de@|@sopa@|@de@|@banha@|@de@|@porco@

@S12920055956964375446@|@6@|@xícaras@|@de@|@chá@|@de@|@massa@|@de@|@mandioca@|@ralada@|@no@|@ralo@|@fino@|@e@|@peneirada@

@S10353000418241842405@|@20@|@gramas@|@de@|@açúcar@

@S213423747407950948@|@20@|@ripas@|@de@|@costelinha@|@de@|@porco@

@S8092277841948916246@|@150@|@gramas@|@de@|@camarão@

@S1189031372585364336@|@2@|@unidades@|@de@|@pimentão@|@vermelho@

@S18049524750844223915@|@2@|@kg@|@de@|@peixe@

@S14814168380971633562@|@meia@|@xícara@|@de@|@chá@|@de@|@achocolatado@|@em@|@pó@

@S12500703160168655557@|@6@|@tomates@|@maduros@|@picados@

@S11878932299434405735@|@300@|@mililitros@|@de@|@óleo@

@S12221859369210596586@|@30@|@gramas@|@de@|@manteiga@|@sem@|@sal@

@S624291883120396365@|@2@|@xícaras@|@de@|@chá@|@de@|@couve@|@fatiada@

@S11068609595714434633@|@70@|@gramas@|@de@|@castanha-de-caju@|@triturada@|@(@|@meia@|@xícara@|@de@|@chá@|@)@

@S4238178036284040523@|@2@|@unidades@|@de@|@cebola@

@S1753425977875197093@|@1@|@cebola@|@média@

@S11853387284252438194@|@1,5@|@de@|@leite@|@de@|@coco@

@S9897591173537539597@|@10@|@claras@

@S3286334718947044489@|@1@|@lata@|@de@|@leite@|@condensado@|@cozido@|@por@|@40@|@minutos@

@S11487680242443837313@|@meia@|@xícara@|@de@|@chá@|@de@|@água@|@morna@

@S13204064810951485199@|@um@|@terço@|@de@|@xícara@|@de@|@chá@|@de@|@cachaça@|@(@|@80@|@mililitros@|@)@

@S14593605487131364714@|@1@|@litro@|@de@|@leite@

@S15886404347390707162@|@1@|@tablete@|@de@|@caldo@|@de@|@galinha@

@S11843875046014005601@|@120@|@gramas@|@de@|@berinjela@

@S5780835121661028476@|@castanhas@|@de@|@caju@|@torradas@

@S2202882566140847129@|@2@|@folhas@|@de@|@louro@

@S10069135485817164110@|@50@|@gramas@|@ou@|@um@|@quarto@|@de@|@xícara@|@de@|@chá@|@de@|@raspas@|@de@|@chocolate@|@meio@|@amargo@

@S11000315259512304354@|@300@|@gramas@|@de@|@camarão@

@S16786801168498791317@|@5@|@dentes@|@de@|@alho@|@sem@|@casca@|@(@|@ou@|@30@|@gramas@|@)@

@S3416627045270676578@|@um@|@quarto@|@de@|@xícara@|@de@|@chá@|@de@|@cebolinha@|@picadinha@|@(@|@25@|@gramas@|@)@

@S16004016075880407449@|@200@|@gramas@|@de@|@shoyu@

@S17191198860298044048@|@150@|@gramas@|@de@|@queijo@|@minas@|@frescal@

@S9996710070540899313@|@200@|@gramas@|@de@|@queijo@|@parmesão@

@S11734272231403563080@|@meia@|@colher@|@de@|@chá@|@de@|@café@|@solúvel@

@S10954681812392084129@|@5@|@mililitros@|@de@|@tinta@|@de@|@lula@

@S14770221147552762641@|@1@|@cebola@|@roxa@|@cortada@|@em@|@julienne@

@S11126775249139638836@|@400@|@mililitros@|@de@|@óleo@

@S1856124707237422426@|@5@|@mililitros@|@de@|@essência@|@de@|@baunilha@|@(@|@ou@|@uma@|@colher@|@de@|@chá@|@)@

@S16587735769997173530@|@frutas@|@vermelhas@|@e@|@nozes@|@trituradas@

@S4583787640407506763@|@um@|@quarto@|@colher@|@de@|@chá@|@de@|@pimenta@|@branca@

@S16171762049716675097@|@cúrcuma@|@(@|@quanto@|@baste@|@)@

@S2575376862199952398@|@1/2@|@xícara@|@de@|@leite@|@vegetal@|@(@|@amêndoas@|@,@|@castanhas@|@ou@|@arroz@|@)@

@S3045485773174302855@|@pimenta-do-reino@|@moida@|@a@|@gosto@

@S11430843029885162685@|@9@|@colheres@|@de@|@água@

@S4604493214880474616@|@5@|@batatas@

@S1977585028495007056@|@175@|@gramas@|@de@|@marmelada@|@em@|@barra@|@picada@|@(@|@1@|@xícara@|@de@|@chá@|@)@

@S17646876015752622094@|@50@|@gramas@|@de@|@batata@|@asterix@

@S16577919155582614070@|@2@|@colheres@|@de@|@sopa@|@de@|@manteiga@|@(@|@30@|@gramas@|@)@

@S14566226039854893342@|@páprica@|@picante@|@para@|@montagem@|@do@|@prato@

@S8543645030544656478@|@4@|@limões@|@sicilianos@

@S15622063284700239425@|@rabanete@

@S2571579525263597527@|@800@|@gramas@|@de@|@feijão@|@carioca@|@cozido@|@e@|@escorrido@

@S10733503151609783023@|@1@|@pimentão@|@verde@

@S2149792937305394975@|@3@|@xícaras@|@de@|@chá@|@de@|@arroz@|@branco@|@cru@

@S13999144096050534926@|@1@|@molho@|@de@|@tomilho@

@S15837857996404435493@|@1@|@xícara@|@de@|@chá@|@de@|@leite@|@em@|@pó@|@instantâneo@

@S13879496561953276005@|@1@|@quilo@|@de@|@sal@

@S5072949651796954271@|@3@|@maçãs@|@verdes@|@cortadas@|@em@|@cubos@|@pequenos@

@S10360250378201371544@|@raspas@|@de@|@2@|@laranjas@

@S11148821720434469959@|@sal@|@e@|@pimenta@|@a@|@gosto@

@S3176597940682009219@|@2@|@colheres@|@de@|@sopa@|@de@|@abacate@|@em@|@cubos@|@bem@|@pequenos@

@S16736340475545895606@|@1@|@folha@|@de@|@couve@

@S14925616032978769044@|@pimenta-do-reino@|@a@|@gosto@

@S13547230745783770679@|@1/2@|@colher@|@de@|@sopa@|@de@|@mostarda@

@S6472027406012284146@|@semente@|@de@|@melancia@|@frita@

@S10590576060053987785@|@sal@|@grosso@|@a@|@gosto@

@S10152412501910658398@|@meio@|@alho-poró@|@cortado@|@em@|@rodelas@

@S1008611431570057524@|@meia@|@banana@|@madura@|@descascada@|@e@|@picada@

@S3825575484107234710@|@1@|@mini@|@cenoura@

@S10822482873544963640@|@250@|@gramas@|@de@|@creme@|@de@|@leito@|@fresco@

@S3914760453156046559@|@50@|@gramas@|@de@|@mandioca@

@S13341752468030872104@|@100ml@|@de@|@vodka@

@S13991510325177056223@|@meio@|@litro@|@de@|@água@

@S11589797835170020235@|@4@|@xícaras@|@de@|@chá@|@de@|@leite@|@de@|@castanha@|@de@|@caju@

